Longitude,Latitude,State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
-120.353969,42.189215,41,37,1,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8651,99,Y,359,365,0,109,,,Certification not required,0,7.527488,10.023967,146.2,12/15/2023 22:00,135.6,12/15/2023 23:00,132.9,12/15/2023 21:00,113.6,2/1/2023 8:00,,,,,50.2,39.6,27.2,17.4,7.6,4,1.7,"Lakeview, CENTER & M ST.  (LCM)","LCM/CENTER & M ST, LAKEVIEW, OR",Oregon,Lake,Lakeview,,5/20/2024
-123.141352,44.067224,41,39,59,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8751,100,Y,365,365,0,9,,,Certification not required,0,7.001177,9.424921,168,8/15/2023 9:00,145.8,8/20/2023 17:00,138.8,8/15/2023 8:00,130.6,8/20/2023 18:00,,,,,46.5,34.4,23.3,16.7,7.7,3.6,1.7,Eugene - Hwy 99 (E99),"530 Hwy 99 North, Eugene, OR 97403  (Eugene Highway 99 or E99)",Oregon,Lane,Eugene,"Eugene, OR",5/20/2024
-123.083737,44.026312,41,39,60,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7605,87,Y,316,365,0,1155,,,Certification not required,0,6.235963,10.200704,328.7,8/15/2023 8:00,274.8,8/15/2023 9:00,243.9,8/15/2023 7:00,227.8,8/15/2023 10:00,,,,,37.6,29.8,19.3,12.3,6.2,3.7,1.8,Eugene - AMAZON PARK (EAP),AMAZON PARK/499 E 29TH,Oregon,Lane,Eugene,"Eugene, OR",5/20/2024
-124.109192,43.989644,41,39,100,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8524,97,Y,354,365,0,236,,,Certification not required,0,3.960453,3.113583,67.7,9/23/2023 13:00,60.4,9/24/2023 15:00,58.9,9/24/2023 14:00,56.9,9/24/2023 16:00,,,,,15.3,11.5,8.7,6.9,4.7,3.3,1.6,,Florence Dept of Forestry (FDF) 2660 Kingwood St,Oregon,Lane,Florence,"Eugene, OR",5/20/2024
-123.1211,44.1158,41,39,101,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8754,100,Y,365,365,0,6,,,Certification not required,0,7.944425,11.331246,400.7,8/15/2023 10:00,288.2,8/15/2023 11:00,271.2,8/15/2023 9:00,220.6,8/15/2023 8:00,,,,,43.9,33.4,22.6,16.2,8.4,5.1,2.4,Eugene  Wilkes Drive,"898 Wilkes Drive, Eugene, OR",Oregon,Lane,,"Eugene, OR",5/20/2024
-123.017704,44.046696,41,39,1009,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8751,100,Y,365,365,0,9,,,Certification not required,0,5.574506,8.676793,149.1,8/25/2023 6:00,146.7,8/20/2023 17:00,143.6,8/20/2023 16:00,127.8,8/25/2023 5:00,,,,,38.3,27.4,18.4,12.7,6,2.8,1.2,Springfield - City Hall,Springfield CITY HALL/225 N 5TH,Oregon,Lane,Springfield,"Eugene, OR",5/20/2024
-122.480487,43.744352,41,39,2013,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8747,100,Y,365,365,0,13,,,Certification not required,0,9.406871,18.224145,332.8,8/15/2023 10:00,290,8/19/2023 11:00,286.7,8/15/2023 8:00,283.6,8/15/2023 9:00,,,,,87,55.4,34.2,20.8,8.7,4.1,1.6,Oakridge - (OAK),"47674 SCHOOL ST., OAKRIDGE",Oregon,Lane,Oakridge,"Eugene, OR",5/20/2024
-123.053487,43.799501,41,39,9004,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8743,100,Y,364,365,0,17,,,Certification not required,0,6.220519,9.878754,151.6,8/27/2023 12:00,140.1,8/26/2023 14:00,124.4,8/27/2023 13:00,118.6,8/20/2023 19:00,,,,,49,31.7,20.3,14.5,7,3,0.8,Cottage Grove - City Shops (CGC),425 N 14th Cottage Grove City Shops (CGC),Oregon,Lane,Cottage Grove,"Eugene, OR",5/20/2024
-123.091457,44.61569,41,43,9,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8754,100,Y,365,365,0,6,,,Certification not required,0,5.961583,6.446076,95.3,8/20/2023 16:00,94.5,8/20/2023 15:00,91.3,8/20/2023 17:00,86.6,8/20/2023 14:00,,,,,33.3,26.3,17.4,12.3,6.5,3.8,2,Albany - Caliapooia School,"830 SE 24TH, ALBANY, OR 97321",Oregon,Linn,Albany,"Albany, OR",5/20/2024
-122.7305,44.3958,41,43,2002,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8751,100,Y,365,365,0,9,,,Certification not required,0,6.306971,6.928753,92.4,5/11/2023 20:00,88.9,8/20/2023 17:00,87.7,8/20/2023 18:00,86.2,8/20/2023 16:00,,,,,36.4,25.4,17.5,12.3,7.2,4.2,2,Sweet Home - FD  (SFD),SWEET HOME FIRE DEPT 1109 LONG ST.  (SFD),Oregon,Linn,Sweet Home,"Albany, OR",5/20/2024
-122.617048,44.778743,41,43,2003,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7283,83,Y,302,365,0,90,,,Certification not required,0,7.287203,7.162173,78,11/8/2023 4:00,75,11/8/2023 0:00,74.4,11/8/2023 5:00,69.5,8/26/2023 20:00,,,,,35.4,29.2,21,15,8.5,5,2.1,Lyons Mary-Lynn Elementary (LML),"Mari-Lynn Elementary, 641 Fifth St, Lyons (Field Burning)",Oregon,Linn,Lyons,"Albany, OR",5/20/2024
-122.915085,44.81029,41,47,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8753,100,Y,365,365,0,7,,,Certification not required,0,6.732218,6.682222,81.1,8/20/2023 15:00,80.5,8/15/2023 12:00,78.3,8/20/2023 14:00,76.3,8/20/2023 16:00,,,,,33.2,28.1,20.3,14.4,7.6,4.5,2,Salem - Turner at Cascade School (CJH),CASCADE JR HIGH 10226 MARION RD TURNER O,Oregon,Marion,,"Salem, OR",5/20/2024
-122.790382,45.014998,41,47,7,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8753,100,Y,365,365,0,7,,,Certification not required,0,6.220976,5.880043,109,5/22/2023 13:00,75.8,8/20/2023 15:00,75.6,8/20/2023 13:00,75.6,8/20/2023 18:00,,,,,28.7,23.8,17.2,12.7,7.1,4.3,2.2,Silverton - (SJW),"447 N. James St. (and Western), Silverton, OR  (SJW)",Oregon,Marion,Silverton,"Salem, OR",5/20/2024
-123.005934,44.943114,41,47,41,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8752,100,Y,365,365,0,8,,,Certification not required,0,6.97684,7.336086,137.2,10/31/2023 19:00,79.1,8/20/2023 16:00,79,8/20/2023 15:00,75.3,8/20/2023 14:00,,,,,38.3,29.6,20.3,15.2,7.9,4.4,2.1,Salem - State Hospital,23RD NE AND D ST (SALEM STATE HOSPITAL),Oregon,Marion,Salem,"Salem, OR",5/20/2024
-122.602877,45.496641,41,51,80,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,6446,74,N,267,365,0,106,,,Certification not required,0,5.760875,5.408674,68,8/20/2023 14:00,67.5,8/20/2023 15:00,65.8,8/20/2023 17:00,65.4,8/20/2023 18:00,,,,,28.3,23.7,16.6,10.7,6.2,4.1,2.2,Portland - SE Lafayette,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-122.575278,45.5625,41,51,2011,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8707,99,Y,362,365,0,53,,,Certification not required,0,5.860055,4.727902,76.4,8/31/2023 6:00,75.8,8/31/2023 5:00,66.8,8/20/2023 14:00,66.7,8/20/2023 15:00,,,,,22.1,18.5,14.4,11.4,7.2,4.4,2.2,Portland Cully Helensview School (PCH),"Portland Cully Helensview School, 8678 NE Sumner St. Portland OR, 97220 (PCH)",Oregon,Multnomah,Portland,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-118.823033,45.652231,41,59,121,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8752,100,Y,365,365,0,8,,,Certification not required,0,6.363231,13.406233,221.3,8/20/2023 17:00,218.9,8/20/2023 16:00,216.2,8/20/2023 15:00,215.4,8/20/2023 18:00,,,,,26.5,20.4,15.4,11.3,7.1,4,1.5,Pendleton - McKay Creek,"PMC/3745 SW MARSHAL PL., PENDLETON",Oregon,Umatilla,Pendleton,"Hermiston-Pendleton, OR",5/20/2024
-119.262991,45.828968,41,59,1003,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8613,98,Y,358,365,0,147,,,Certification not required,0,7.401834,15.742575,221.1,8/20/2023 19:00,220.8,8/20/2023 18:00,219.1,8/20/2023 20:00,218.2,8/20/2023 15:00,,,,,35.7,23.1,17.3,12.9,7.7,4.5,2,Hermiston - Municipal Airport (HMA),"HERMISTON MUNICIPAL AIRPORT, 1600 AIRPORT WAY, HERMISTON",Oregon,Umatilla,Hermiston,"Hermiston-Pendleton, OR",5/20/2024
-118.0778,45.3235,41,61,123,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8631,99,Y,359,365,0,129,,,Certification not required,0,5.906755,5.378269,79.8,8/19/2023 22:00,75.4,8/17/2023 16:00,73.2,8/20/2023 10:00,67.3,8/20/2023 3:00,,,,,26.5,21.7,15.6,10.9,6.7,4.4,2.1,La Grande Hall and N St. (LHN),La Grande North Hall St and east N St. (LHN),Oregon,Union,La Grande,"La Grande, OR",5/20/2024
-117.296066,45.426351,41,63,1,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8749,100,Y,365,365,0,11,,,Certification not required,0,5.804789,5.001936,59.1,8/22/2023 15:00,56,8/22/2023 14:00,54.1,8/22/2023 13:00,51.1,8/17/2023 18:00,,,,,25.2,20.9,15.6,11.2,6.8,4.3,2,Enterprise - USFS,"88401 HWY 82, ENTERPRISE, OR  - ENTERPRISE USFS STATION",Oregon,Wallowa,,,5/20/2024
-121.203387,45.602419,41,65,7,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,6943,79,Y,289,365,0,17,,,Certification not required,0,7.095953,12.678666,283.3,6/4/2023 11:00,204.4,8/27/2023 20:00,177,8/27/2023 22:00,171.7,8/27/2023 21:00,,,,,47.7,21.1,14.7,11.2,7,4.7,2.9,The Dalles - Cherry Drive,1112 CHERRY HEIGHTS ROAD,Oregon,Wasco,City of The Dalles,"The Dalles, OR",5/20/2024
-122.972398,45.528501,41,67,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8711,99,Y,363,365,0,49,,,Certification not required,0,6.124084,5.553885,82.3,8/20/2023 14:00,77,8/20/2023 15:00,69.7,2/2/2023 15:00,67.8,8/20/2023 13:00,,,,,28,23,17.1,12.2,7.1,4.2,2.2,Hillsboro - Hare Field,"1149 NE GRANT ST HILLSBORO, OR 97124",Oregon,Washington,Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-122.7455,45.3992,41,67,5,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8736,100,Y,364,365,0,24,,,Certification not required,0,7.045513,5.32201,70,8/20/2023 14:00,69.3,8/20/2023 15:00,66,8/20/2023 13:00,64.9,8/20/2023 16:00,,,,,26.6,22.4,17.7,13,8,5.3,3.2,Tualatin Bradbury Court (TBC) - Near Road Site,"6745 Bradbury Court, Tualatin, OR  (NO2 roadway site)",Oregon,Washington,Tualatin,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-122.816411,45.470191,41,67,111,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8745,100,Y,364,365,0,15,,,Certification not required,0,4.874523,4.455899,70.9,8/20/2023 15:00,63.7,8/20/2023 14:00,62.6,8/20/2023 16:00,61.7,8/20/2023 17:00,,,,,21.9,18.3,13.3,9.5,5.7,3.5,1.7,Beaverton - Highland Park,"7000 SW WILSON ST., Beaverton Highland Pk School",Oregon,Washington,Beaverton,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-83.941606,35.63348,47,9,101,88502,2,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 VSCC w/No Correction Factor - TEOM Gravimetric 30 deg C,2023,Micrograms/cubic meter (LC),No Events,7237,83,Y,303,365,0,59,,,Certification not required,0,8.736217,6.966292,67,7/18/2023 6:00,64,7/17/2023 16:00,64,7/18/2023 7:00,63,7/17/2023 12:00,,,,,36,27,21,16,11,7,3,Great Smoky Mountains NP - Look Rock,GREAT SMOKY MOUNTAINS NP LOOK ROCK,Tennessee,Blount,,"Knoxville, TN",5/20/2024
-86.7389,36.176382,47,37,23,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Teledyne T640X at 16.67 LPM - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,6003,98,Y,251,254,0,93,,,Certification not required,0,11.191871,7.331169,66.6,6/28/2023 19:00,65.7,6/28/2023 20:00,65.3,6/28/2023 21:00,64.2,6/28/2023 22:00,,,,,37.8,31,24,19.2,13.7,9.4,4.7,Lockeland,105 SOUTH 17TH ST @ LOCKELAND SCHOOL,Tennessee,Davidson,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",5/20/2024
-85.293019,35.050918,47,65,4002,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,6254,96,Y,259,272,0,263,,,Certification not required,0,11.1067,7.649308,64.8,6/28/2023 19:00,63.7,6/28/2023 20:00,63.4,7/18/2023 4:00,62.6,7/18/2023 5:00,,,,,37.6,31.4,24.9,19.9,13.6,9.2,4.4,3A_PM2.5,RIVERSIDE SUBSTATION  911 SISKIN DR,Tennessee,Hamilton,Chattanooga,"Chattanooga, TN-GA",5/20/2024
-98.580511,29.423937,48,29,677,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Thermo Scientific 1405 TEOM - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,7605,87,Y,313,365,0,1155,,,Certification not required,0,10.860618,24.698664,993.2,1/1/2023 0:00,993.2,1/1/2023 1:00,989.1,1/1/2023 2:00,737.4,1/1/2023 3:00,,,,,29.3,26,21.5,17.7,12.6,8.7,4.1,Old Hwy 90,911 Old Hwy 90 West,Texas,Bexar,San Antonio,"San Antonio-New Braunfels, TX",5/20/2024
-106.288,31.6675,48,141,57,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8647,99,Y,359,365,0,113,,,Certification not required,0,8.135619,8.294923,326.3,8/7/2023 18:00,177,7/3/2023 18:00,152.3,8/7/2023 19:00,132.6,2/26/2023 12:00,,,,,31,25.1,19.5,15.6,10.8,6.6,1.7,Socorro Hueco,320 Old Hueco Tanks Road,Texas,El Paso,El Paso,"El Paso, TX",5/20/2024
-81.587339,30.477725,12,31,77,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8631,99,Y,363,365,0,129,,,Certification not required,0,9.34346,5.444241,101.6,12/20/2023 7:00,88.8,12/19/2023 7:00,74.8,12/31/2023 23:00,65,12/12/2023 7:00,,,,,27.9,23.3,18.6,15.3,11.4,8.3,4.3,Sheffield,13333 LANIER RD.,Florida,Duval,Jacksonville,"Jacksonville, FL",5/20/2024
-73.92009,40.83606,36,5,80,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8582,98,Y,356,365,0,141,,,Certification not required,0,7.637311,10.582368,234.5,6/7/2023 13:00,217.2,6/7/2023 12:00,180.1,6/7/2023 11:00,173.1,6/7/2023 14:00,,,,,44.2,27.8,18.2,14.3,9.4,5.9,1,MORRISANIA,"MORRISANIA CENTER, 1225-57 GERARD AVE.",New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-81.453611,30.260278,12,31,100,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8618,98,Y,365,365,0,142,,,Certification not required,0,8.758877,5.195887,87.1,10/3/2023 5:00,80.1,10/3/2023 4:00,68.1,10/3/2023 6:00,65.6,10/3/2023 3:00,,,,,26.1,22,17.5,14.3,10.7,7.8,4,Mayo Clinic,13600 William Davis Parkway.,Florida,Duval,Jacksonville,"Jacksonville, FL",5/20/2024
-74.19832,40.58027,36,85,111,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8360,95,Y,346,365,0,400,,,Certification not required,0,7.9464,12.745569,359.7,6/7/2023 14:00,334.4,6/7/2023 13:00,295.2,6/7/2023 12:00,241.1,6/7/2023 15:00,,,,,47.2,27.3,18.3,14.3,9.7,6.1,1,FRESHKILLS WEST,FRESHKILLS WEST   310 West Service Road,New York,Richmond,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-82.419835,27.779712,12,57,112,88502,1,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8491,97,Y,352,365,0,269,,,Certification not required,0,9.420398,5.23,79.8,10/3/2023 14:00,78.5,10/3/2023 15:00,77.6,12/31/2023 21:00,77.4,10/3/2023 11:00,,,,,25.4,21.9,17.8,15.1,11.5,8.6,4.5,Apollo Beach,"6506 Dolphin Cove Dr, Apollo Beach, FL 33572",Florida,Hillsborough,Apollo Beach,"Tampa-St. Petersburg-Clearwater, FL",5/20/2024
-97.070704,31.653086,48,309,1037,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Thermo Scientific 1405 TEOM - Gravimetric,2023,Micrograms/cubic meter (LC),No Events,8162,93,Y,339,365,0,598,,,Certification not required,0,10.568476,6.838793,213,2/27/2023 4:00,197.6,2/27/2023 3:00,105.7,2/27/2023 5:00,78.1,12/18/2023 0:00,,,,,30.7,26.9,21.8,18.3,13.2,9.4,4.3,Waco Mazanec,4472 Mazanec Rd,Texas,McLennan,Waco,"Waco, TX",5/20/2024
-73.935649,40.84955,36,61,115,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,7283,83,Y,299,365,0,143,,,Certification not required,0,9.401263,12.32312,257.3,6/7/2023 13:00,243.9,6/7/2023 12:00,238.7,7/5/2023 0:00,203.1,6/7/2023 11:00,,,,,53,31.6,21.7,17.2,11.7,7.4,1.5,Intermediate School 143,515 W 182nd St,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-73.89313,40.72698,36,81,120,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8620,98,Y,358,365,0,140,,,Certification not required,0,8.426276,14.50145,527.7,7/4/2023 21:00,460.9,7/4/2023 22:00,447.7,7/4/2023 23:00,307.5,7/5/2023 0:00,,,,,44.5,27.5,19.5,15.5,10.2,6.3,1.4,MASPETH LIBRARY,Maspeth Library       69-70 GRAND AV,New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-73.817694,40.739264,36,81,125,88502,1,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,5721,65,N,241,365,0,88,,,Certification not required,0,9.807866,14.184081,269.7,6/7/2023 13:00,247.9,6/7/2023 14:00,244.7,6/7/2023 12:00,232,7/4/2023 23:00,,,,,61.5,40.2,23.2,17,11.2,7.2,2.1,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-73.94825,40.81976,36,61,135,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8525,97,Y,355,365,0,235,,,Certification not required,0,7.759965,10.965574,305,6/7/2023 13:00,232.1,6/7/2023 12:00,190.3,6/7/2023 14:00,171.6,6/7/2023 11:00,,,,,43.7,27.8,18.3,14.5,9.5,5.9,1.2,CCNY,160 CONVENT AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-118.3819,47.12,53,1,3,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8752,100,Y,365,365,0,8,,,Certification not required,0,5.831993,14.938889,327,8/19/2023 20:00,317,8/19/2023 19:00,313.9,8/19/2023 18:00,290.5,8/19/2023 17:00,,,,,33.4,20.4,13.3,9.1,5.8,3.7,1.3,RITZVILLE - ALDER ST,"109 W ALDER, RITZVILLE, WA",Washington,Adams,Ritzville,"Othello, WA",5/20/2024
-117.060445,46.425416,53,3,4,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7864,90,Y,327,365,0,894,,,Certification not required,0,9.012792,11.689033,176.2,8/21/2023 5:00,175.7,8/21/2023 6:00,174.2,8/21/2023 2:00,173.6,8/21/2023 1:00,,,,,44.9,32.7,23.5,17.7,10.5,6.4,2.1,CLARKSTON - 13TH ST,13TH ST AND PORT WAY (CLARKSTON STP),Washington,Asotin,Clarkston,"Lewiston, ID-WA",5/20/2024
-117.060445,46.425416,53,3,4,88502,8,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-one BAM-1022 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,7111,81,Y,288,365,0,1647,,,Certification not required,0,10.1757,12.57065,157,8/21/2023 6:00,155,8/21/2023 1:00,154,8/20/2023 23:00,153,8/20/2023 17:00,,,,,53,39,28,21,13,7,1,CLARKSTON - 13TH ST,13TH ST AND PORT WAY (CLARKSTON STP),Washington,Asotin,Clarkston,"Lewiston, ID-WA",5/20/2024
-119.204153,46.21835,53,5,2,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8169,93,Y,340,365,0,591,,,Certification not required,0,6.601249,15.681787,212.6,8/20/2023 15:00,210.8,8/20/2023 16:00,210.7,8/20/2023 12:00,210.3,8/20/2023 17:00,,,,,29.6,18.6,13.8,10.9,6.5,4.3,1.5,KENNEWICK - METALINE,5929 W METALINE (Kennewick Skills Center),Washington,Benton,Kennewick,"Kennewick-Richland, WA",5/20/2024
